<Thu Jan 15 14:56:53 2026><DYNAMIC><Updated DRONE STATE - x: 22.271704, y: 6.842617, vx: -0.000120, vy: -0.002049, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:53 2026><DYNAMIC><Updated DRONE STATE - x: 22.507765, y: 6.831762, vx: -0.000114, vy: -0.002063, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:53 2026><DYNAMIC><Updated DRONE STATE - x: 22.271698, y: 6.842519, vx: -0.000114, vy: -0.001947, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:53 2026><DYNAMIC><Updated DRONE STATE - x: 22.507759, y: 6.831664, vx: -0.000108, vy: -0.001960, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:53 2026><DYNAMIC><Updated DRONE STATE - x: 22.271692, y: 6.842427, vx: -0.000108, vy: -0.001850, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:54 2026><DYNAMIC><Updated DRONE STATE - x: 22.507753, y: 6.831571, vx: -0.000103, vy: -0.001862, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:54 2026><DYNAMIC><Updated DRONE STATE - x: 22.271687, y: 6.842339, vx: -0.000103, vy: -0.001757, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:54 2026><DYNAMIC><Updated DRONE STATE - x: 22.507748, y: 6.831483, vx: -0.000098, vy: -0.001769, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:54 2026><DYNAMIC><Updated DRONE STATE - x: 22.271681, y: 6.842256, vx: -0.000097, vy: -0.001669, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:54 2026><DYNAMIC><Updated DRONE STATE - x: 22.507744, y: 6.831399, vx: -0.000093, vy: -0.001680, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:54 2026><DYNAMIC><Updated DRONE STATE - x: 22.271677, y: 6.842176, vx: -0.000093, vy: -0.001586, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:54 2026><DYNAMIC><Updated DRONE STATE - x: 22.507740, y: 6.831319, vx: -0.000088, vy: -0.001596, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:54 2026><DYNAMIC><Updated DRONE STATE - x: 22.271673, y: 6.842101, vx: -0.000088, vy: -0.001507, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:54 2026><DYNAMIC><Updated DRONE STATE - x: 22.507736, y: 6.831244, vx: -0.000084, vy: -0.001516, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:54 2026><DYNAMIC><Updated DRONE STATE - x: 22.271669, y: 6.842030, vx: -0.000084, vy: -0.001431, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:54 2026><DYNAMIC><Updated DRONE STATE - x: 22.507732, y: 6.831172, vx: -0.000079, vy: -0.001441, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:54 2026><DYNAMIC><Updated DRONE STATE - x: 22.271666, y: 6.841961, vx: -0.000079, vy: -0.001360, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:54 2026><DYNAMIC><Updated DRONE STATE - x: 22.507729, y: 6.831103, vx: -0.000076, vy: -0.001369, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:54 2026><DYNAMIC><Updated DRONE STATE - x: 22.271662, y: 6.841897, vx: -0.000075, vy: -0.001292, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:54 2026><DYNAMIC><Updated DRONE STATE - x: 22.507725, y: 6.831038, vx: -0.000072, vy: -0.001300, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:55 2026><DYNAMIC><Updated DRONE STATE - x: 22.271658, y: 6.841835, vx: -0.000072, vy: -0.001227, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:55 2026><DYNAMIC><Updated DRONE STATE - x: 22.507721, y: 6.830976, vx: -0.000068, vy: -0.001235, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:55 2026><DYNAMIC><Updated DRONE STATE - x: 22.271654, y: 6.841777, vx: -0.000068, vy: -0.001166, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:55 2026><DYNAMIC><Updated DRONE STATE - x: 22.507717, y: 6.830917, vx: -0.000065, vy: -0.001173, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:55 2026><DYNAMIC><Updated DRONE STATE - x: 22.271650, y: 6.841722, vx: -0.000065, vy: -0.001107, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:55 2026><DYNAMIC><Updated DRONE STATE - x: 22.507713, y: 6.830862, vx: -0.000062, vy: -0.001115, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:55 2026><DYNAMIC><Updated DRONE STATE - x: 22.271646, y: 6.841670, vx: -0.000061, vy: -0.001052, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:55 2026><DYNAMIC><Updated DRONE STATE - x: 22.507710, y: 6.830809, vx: -0.000058, vy: -0.001059, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:55 2026><DYNAMIC><Updated DRONE STATE - x: 22.271643, y: 6.841619, vx: -0.000058, vy: -0.000999, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:55 2026><DYNAMIC><Updated DRONE STATE - x: 22.507708, y: 6.830759, vx: -0.000056, vy: -0.001006, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:55 2026><DYNAMIC><Updated DRONE STATE - x: 22.271641, y: 6.841572, vx: -0.000055, vy: -0.000949, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:55 2026><DYNAMIC><Updated DRONE STATE - x: 22.507706, y: 6.830711, vx: -0.000053, vy: -0.000956, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:55 2026><input><Sent command of type 11 with forces fx: 0.000000, fy: 0.000000>
